motif_id	motif_alt_id	sequence_name	start	stop	strand	score	p-value	q-value	matched_sequence
tead4_double_no_ervs_marg_seqs		chr11	46246583	46246599	-	15.2791	3.72e-06		
tead4_double_no_ervs_marg_seqs		chr11	46247391	46247407	+	10.0233	7.69e-05		
tead4_double_no_ervs_marg_seqs		chr11	46259260	46259276	+	13.7907	1.01e-05		
tead4_double_no_ervs_marg_seqs		chr11	46437942	46437958	-	11.4186	3.9e-05		
tead4_double_no_ervs_marg_seqs		chr11	46597828	46597844	+	10.5814	5.92e-05		
tead4_double_no_ervs_marg_seqs		chr11	46629611	46629627	-	12.7209	1.92e-05		
tead4_double_no_ervs_marg_seqs		chr11	46731687	46731703	+	16.7442	1.2e-06		
tead4_double_no_ervs_marg_seqs		chr11	47134314	47134330	-	16.8837	1.06e-06		
tead4_double_no_ervs_marg_seqs		chr11	48098981	48098997	+	9.72093	8.82e-05		
tead4_double_no_ervs_marg_seqs		chr11	48187144	48187160	-	14.4186	6.74e-06		
tead4_double_no_ervs_marg_seqs		chr11	48589671	48589687	+	9.67442	9.01e-05		
tead4_double_no_ervs_marg_seqs		chr11	48589873	48589889	+	10.093	7.45e-05		
tead4_double_no_ervs_marg_seqs		chr11	48700718	48700734	+	10.6744	5.66e-05		
tead4_double_no_ervs_marg_seqs		chr11	48817815	48817831	-	12.5349	2.14e-05		
tead4_double_no_ervs_marg_seqs		chr11	48861767	48861783	-	14.5814	6.04e-06		
tead4_double_no_ervs_marg_seqs		chr11	48861769	48861785	+	11.5581	3.63e-05		
tead4_double_no_ervs_marg_seqs		chr11	48861959	48861975	-	9.83721	8.37e-05		
tead4_double_no_ervs_marg_seqs		chr11	48861961	48861977	+	11.6744	3.42e-05		
tead4_double_no_ervs_marg_seqs		chr11	49247965	49247981	-	11.3256	4.09e-05		
tead4_double_no_ervs_marg_seqs		chr11	49695858	49695874	+	11.093	4.61e-05		
tead4_double_no_ervs_marg_seqs		chr11	49696767	49696783	-	11.5581	3.63e-05		
tead4_double_no_ervs_marg_seqs		chr11	49696769	49696785	+	12.4651	2.23e-05		
tead4_double_no_ervs_marg_seqs		chr11	49714271	49714287	-	10.5116	6.12e-05		
tead4_double_no_ervs_marg_seqs		chr11	49740248	49740264	-	10.0465	7.61e-05		
tead4_double_no_ervs_marg_seqs		chr11	49829183	49829199	-	10.5814	5.92e-05		
tead4_double_no_ervs_marg_seqs		chr11	49830155	49830171	-	10.4186	6.4e-05		
tead4_double_no_ervs_marg_seqs		chr11	49842442	49842458	+	10.2558	6.91e-05		
tead4_double_no_ervs_marg_seqs		chr11	49994934	49994950	-	10.6977	5.6e-05		
tead4_double_no_ervs_marg_seqs		chr11	50218903	50218919	+	10.093	7.45e-05		
tead4_double_no_ervs_marg_seqs		chr11	50276187	50276203	+	10.2558	6.91e-05		
tead4_double_no_ervs_marg_seqs		chr11	50292444	50292460	-	9.44186	9.99e-05		
tead4_double_no_ervs_marg_seqs		chr11	50342054	50342070	+	9.88372	8.2e-05		
tead4_double_no_ervs_marg_seqs		chr11	50818002	50818018	-	10.9767	4.88e-05		
tead4_double_no_ervs_marg_seqs		chr11	50818004	50818020	+	10.2558	6.91e-05		
tead4_double_no_ervs_marg_seqs		chr11	50897948	50897964	-	10.2093	7.06e-05		
tead4_double_no_ervs_marg_seqs		chr11	51218031	51218047	+	12.7209	1.92e-05		
tead4_double_no_ervs_marg_seqs		chr11	51287637	51287653	+	10.5349	6.05e-05		
tead4_double_no_ervs_marg_seqs		chr11	51426332	51426348	-	11.3488	4.05e-05		
tead4_double_no_ervs_marg_seqs		chr11	51457096	51457112	+	10.3721	6.54e-05		
tead4_double_no_ervs_marg_seqs		chr11	51458156	51458172	+	12.1163	2.7e-05		
tead4_double_no_ervs_marg_seqs		chr11	51486436	51486452	-	10.5116	6.12e-05		
tead4_double_no_ervs_marg_seqs		chr11	51486934	51486950	+	9.90698	8.11e-05		
tead4_double_no_ervs_marg_seqs		chr11	51652478	51652494	-	10.5814	5.92e-05		
tead4_double_no_ervs_marg_seqs		chr11	51661617	51661633	+	11.5116	3.72e-05		
tead4_double_no_ervs_marg_seqs		chr11	51678140	51678156	+	11.7674	3.25e-05		
tead4_double_no_ervs_marg_seqs		chr11	51721718	51721734	+	12	2.87e-05		
tead4_double_no_ervs_marg_seqs		chr11	51764622	51764638	+	13.8605	9.69e-06		
tead4_double_no_ervs_marg_seqs		chr11	51801601	51801617	-	11.093	4.61e-05		
tead4_double_no_ervs_marg_seqs		chr11	51801603	51801619	+	12.814	1.82e-05		
tead4_double_no_ervs_marg_seqs		chr11	51916629	51916645	-	11.6279	3.5e-05		
tead4_double_no_ervs_marg_seqs		chr11	51916631	51916647	+	16.8605	1.08e-06		
tead4_double_no_ervs_marg_seqs		chr11	51922774	51922790	-	13.4884	1.22e-05		
tead4_double_no_ervs_marg_seqs		chr11	51936797	51936813	-	11.0465	4.71e-05		
tead4_double_no_ervs_marg_seqs		chr11	52011498	52011514	+	13.6977	1.07e-05		
tead4_double_no_ervs_marg_seqs		chr11	52021921	52021937	-	10.5814	5.92e-05		
tead4_double_no_ervs_marg_seqs		chr11	52144397	52144413	-	9.62791	9.2e-05		
tead4_double_no_ervs_marg_seqs		chr11	52221390	52221406	+	10.6047	5.85e-05		
tead4_double_no_ervs_marg_seqs		chr11	52310362	52310378	+	9.67442	9.01e-05		
tead4_double_no_ervs_marg_seqs		chr11	52390525	52390541	+	12.4186	2.29e-05		
tead4_double_no_ervs_marg_seqs		chr11	52463790	52463806	-	10.5581	5.99e-05		
tead4_double_no_ervs_marg_seqs		chr11	52482933	52482949	+	9.5814	9.39e-05		
tead4_double_no_ervs_marg_seqs		chr11	52768070	52768086	-	11.4186	3.9e-05		
tead4_double_no_ervs_marg_seqs		chr11	53273765	53273781	-	12.0233	2.84e-05		
tead4_double_no_ervs_marg_seqs		chr11	53275743	53275759	+	9.51163	9.68e-05		
tead4_double_no_ervs_marg_seqs		chr11	53305072	53305088	-	10.5116	6.12e-05		
tead4_double_no_ervs_marg_seqs		chr11	53342807	53342823	-	9.65116	9.1e-05		
tead4_double_no_ervs_marg_seqs		chr11	53342809	53342825	+	12.4651	2.23e-05		
tead4_double_no_ervs_marg_seqs		chr11	53462129	53462145	+	9.83721	8.37e-05		
tead4_double_no_ervs_marg_seqs		chr11	53585605	53585621	-	10.0465	7.61e-05		
tead4_double_no_ervs_marg_seqs		chr11	53668692	53668708	-	10.2791	6.83e-05		
tead4_double_no_ervs_marg_seqs		chr11	53727457	53727473	-	9.53488	9.59e-05		
tead4_double_no_ervs_marg_seqs		chr11	53747069	53747085	-	10.907	5.05e-05		
tead4_double_no_ervs_marg_seqs		chr11	53747071	53747087	+	12.7442	1.9e-05		
tead4_double_no_ervs_marg_seqs		chr11	53778897	53778913	-	11.5116	3.72e-05		
tead4_double_no_ervs_marg_seqs		chr11	53922709	53922725	+	11.3721	4e-05		
tead4_double_no_ervs_marg_seqs		chr11	53956943	53956959	-	9.65116	9.1e-05		
tead4_double_no_ervs_marg_seqs		chr11	53957378	53957394	-	9.7907	8.55e-05		
tead4_double_no_ervs_marg_seqs		chr11	54044552	54044568	-	12.4884	2.2e-05		
tead4_double_no_ervs_marg_seqs		chr11	54186232	54186248	+	10.8372	5.23e-05		
tead4_double_no_ervs_marg_seqs		chr11	54227225	54227241	-	10.8372	5.23e-05		
tead4_double_no_ervs_marg_seqs		chr11	54227227	54227243	+	11.3256	4.09e-05		
tead4_double_no_ervs_marg_seqs		chr11	54307481	54307497	-	12.1395	2.67e-05		
tead4_double_no_ervs_marg_seqs		chr11	54704027	54704043	+	10.9767	4.88e-05		
tead4_double_no_ervs_marg_seqs		chr11	54744666	54744682	-	9.5814	9.39e-05		
tead4_double_no_ervs_marg_seqs		chr11	54749910	54749926	+	12.0233	2.84e-05		
tead4_double_no_ervs_marg_seqs		chr11	54789595	54789611	+	15.1628	4.04e-06		
tead4_double_no_ervs_marg_seqs		chr11	54804190	54804206	+	17.6512	5.41e-07		
tead4_double_no_ervs_marg_seqs		chr11	54804969	54804985	+	10.2093	7.06e-05		
tead4_double_no_ervs_marg_seqs		chr11	54846261	54846277	-	16.2093	1.84e-06		
tead4_double_no_ervs_marg_seqs		chr11	54846490	54846506	+	13.0465	1.59e-05		
tead4_double_no_ervs_marg_seqs		chr11	54951394	54951410	-	11.3023	4.14e-05		
tead4_double_no_ervs_marg_seqs		chr11	54957403	54957419	+	9.55814	9.49e-05		
tead4_double_no_ervs_marg_seqs		chr11	54984228	54984244	-	9.81395	8.46e-05		
tead4_double_no_ervs_marg_seqs		chr11	54984230	54984246	+	14.8605	4.99e-06		
tead4_double_no_ervs_marg_seqs		chr11	54988724	54988740	+	10.3953	6.47e-05		
tead4_double_no_ervs_marg_seqs		chr11	55006654	55006670	+	14.3256	7.17e-06		
tead4_double_no_ervs_marg_seqs		chr11	55040569	55040585	-	10.5814	5.92e-05		
tead4_double_no_ervs_marg_seqs		chr11	55069516	55069532	+	10.4651	6.26e-05		
tead4_double_no_ervs_marg_seqs		chr11	55101680	55101696	-	12.093	2.73e-05		
tead4_double_no_ervs_marg_seqs		chr11	55107237	55107253	-	9.67442	9.01e-05		
tead4_double_no_ervs_marg_seqs		chr11	55159601	55159617	+	11.3953	3.95e-05		
tead4_double_no_ervs_marg_seqs		chr11	55163438	55163454	-	10.4419	6.33e-05		
tead4_double_no_ervs_marg_seqs		chr11	55163440	55163456	+	9.65116	9.1e-05		
tead4_double_no_ervs_marg_seqs		chr11	55164628	55164644	+	11.186	4.4e-05		
tead4_double_no_ervs_marg_seqs		chr11	55165500	55165516	+	11.3721	4e-05		
tead4_double_no_ervs_marg_seqs		chr11	55197463	55197479	+	14.3721	6.95e-06		
tead4_double_no_ervs_marg_seqs		chr11	55503779	55503795	-	10.5116	6.12e-05		
tead4_double_no_ervs_marg_seqs		chr11	55511904	55511920	+	10.4884	6.19e-05		
tead4_double_no_ervs_marg_seqs		chr11	55512275	55512291	+	9.5814	9.39e-05		
tead4_double_no_ervs_marg_seqs		chr11	56114567	56114583	-	9.62791	9.2e-05		
tead4_double_no_ervs_marg_seqs		chr11	57518836	57518852	-	9.74419	8.73e-05		
tead4_double_no_ervs_marg_seqs		chr11	57544018	57544034	-	10.6047	5.85e-05		
tead4_double_no_ervs_marg_seqs		chr11	57550464	57550480	+	10.5581	5.99e-05		
tead4_double_no_ervs_marg_seqs		chr11	57569499	57569515	+	11.1628	4.45e-05		
tead4_double_no_ervs_marg_seqs		chr11	57569795	57569811	-	10.7209	5.53e-05		
tead4_double_no_ervs_marg_seqs		chr11	57577731	57577747	-	10.7674	5.41e-05		
tead4_double_no_ervs_marg_seqs		chr11	57577733	57577749	+	12.814	1.82e-05		
tead4_double_no_ervs_marg_seqs		chr11	57628521	57628537	+	10.2326	6.98e-05		
tead4_double_no_ervs_marg_seqs		chr11	57833560	57833576	-	17.2791	7.57e-07		
tead4_double_no_ervs_marg_seqs		chr11	57834125	57834141	+	14.9535	4.68e-06		
tead4_double_no_ervs_marg_seqs		chr11	57862206	57862222	-	9.90698	8.11e-05		
tead4_double_no_ervs_marg_seqs		chr11	57895906	57895922	+	11.4651	3.81e-05		
tead4_double_no_ervs_marg_seqs		chr11	57897377	57897393	+	10.5116	6.12e-05		
tead4_double_no_ervs_marg_seqs		chr11	57899688	57899704	+	10.7674	5.41e-05		
tead4_double_no_ervs_marg_seqs		chr11	57907724	57907740	-	11.093	4.61e-05		
tead4_double_no_ervs_marg_seqs		chr11	57979491	57979507	-	11.4186	3.9e-05		
tead4_double_no_ervs_marg_seqs		chr11	57999210	57999226	-	10.0698	7.53e-05		
tead4_double_no_ervs_marg_seqs		chr11	58004104	58004120	+	10.5116	6.12e-05		
tead4_double_no_ervs_marg_seqs		chr11	58039001	58039017	-	11.3023	4.14e-05		
tead4_double_no_ervs_marg_seqs		chr11	58051966	58051982	+	12.2326	2.53e-05		
tead4_double_no_ervs_marg_seqs		chr11	58051993	58052009	+	9.67442	9.01e-05		
tead4_double_no_ervs_marg_seqs		chr11	58070803	58070819	-	10.5814	5.92e-05		
tead4_double_no_ervs_marg_seqs		chr11	58071021	58071037	-	10.6744	5.66e-05		
tead4_double_no_ervs_marg_seqs		chr11	58172530	58172546	+	11.4884	3.77e-05		
tead4_double_no_ervs_marg_seqs		chr11	58182315	58182331	-	13.8837	9.55e-06		
tead4_double_no_ervs_marg_seqs		chr11	58209772	58209788	-	11.2558	4.24e-05		
tead4_double_no_ervs_marg_seqs		chr11	58226677	58226693	+	12.6279	2.03e-05		
tead4_double_no_ervs_marg_seqs		chr11	58240490	58240506	+	12.9302	1.7e-05		
tead4_double_no_ervs_marg_seqs		chr11	58334880	58334896	-	17.6977	5.17e-07		
tead4_double_no_ervs_marg_seqs		chr11	58978457	58978473	+	9.65116	9.1e-05		
tead4_double_no_ervs_marg_seqs		chr11	59098897	59098913	-	12.1163	2.7e-05		
tead4_double_no_ervs_marg_seqs		chr11	59152321	59152337	-	14.5581	6.14e-06		
tead4_double_no_ervs_marg_seqs		chr11	59229341	59229357	+	10.6512	5.72e-05		
tead4_double_no_ervs_marg_seqs		chr11	59265684	59265700	+	14.4651	6.54e-06		
tead4_double_no_ervs_marg_seqs		chr11	59350543	59350559	-	10.8372	5.23e-05		
tead4_double_no_ervs_marg_seqs		chr11	59350545	59350561	+	21.6279	4.33e-09		
tead4_double_no_ervs_marg_seqs		chr11	59350835	59350851	+	9.60465	9.29e-05		
tead4_double_no_ervs_marg_seqs		chr11	59459204	59459220	+	17.6279	5.53e-07		
tead4_double_no_ervs_marg_seqs		chr11	59472862	59472878	+	12.4186	2.29e-05		
tead4_double_no_ervs_marg_seqs		chr11	59512528	59512544	-	10.814	5.29e-05		
tead4_double_no_ervs_marg_seqs		chr11	59655556	59655572	-	11.6279	3.5e-05		
tead4_double_no_ervs_marg_seqs		chr11	59655565	59655581	-	16.9302	1.02e-06		
tead4_double_no_ervs_marg_seqs		chr11	59655567	59655583	+	9.65116	9.1e-05		
tead4_double_no_ervs_marg_seqs		chr11	59664653	59664669	-	14	8.87e-06		
tead4_double_no_ervs_marg_seqs		chr11	59756349	59756365	-	11.186	4.4e-05		
tead4_double_no_ervs_marg_seqs		chr11	59778627	59778643	-	9.74419	8.73e-05		
tead4_double_no_ervs_marg_seqs		chr11	59788275	59788291	-	14.9535	4.68e-06		
tead4_double_no_ervs_marg_seqs		chr11	59840374	59840390	+	11.814	3.17e-05		
tead4_double_no_ervs_marg_seqs		chr11	59892730	59892746	-	10.5349	6.05e-05		
tead4_double_no_ervs_marg_seqs		chr11	59948906	59948922	-	10.7907	5.35e-05		
tead4_double_no_ervs_marg_seqs		chr11	60015699	60015715	+	12.3488	2.38e-05		
tead4_double_no_ervs_marg_seqs		chr11	60034546	60034562	+	10.2093	7.06e-05		
tead4_double_no_ervs_marg_seqs		chr11	60034824	60034840	+	12	2.87e-05		
tead4_double_no_ervs_marg_seqs		chr11	60077841	60077857	-	10.2093	7.06e-05		
tead4_double_no_ervs_marg_seqs		chr11	60133224	60133240	+	12.1395	2.67e-05		
tead4_double_no_ervs_marg_seqs		chr11	60245637	60245653	+	14.1628	7.98e-06		
tead4_double_no_ervs_marg_seqs		chr11	60302593	60302609	-	10.6744	5.66e-05		
tead4_double_no_ervs_marg_seqs		chr11	60312186	60312202	+	18.0465	3.73e-07		
tead4_double_no_ervs_marg_seqs		chr11	60363754	60363770	-	10.0465	7.61e-05		
tead4_double_no_ervs_marg_seqs		chr11	60382767	60382783	+	15.8837	2.37e-06		
tead4_double_no_ervs_marg_seqs		chr11	60544368	60544384	-	15.1628	4.04e-06		
tead4_double_no_ervs_marg_seqs		chr11	60864455	60864471	+	10	7.77e-05		
tead4_double_no_ervs_marg_seqs		chr11	60903327	60903343	-	10.4651	6.26e-05		
tead4_double_no_ervs_marg_seqs		chr11	60903404	60903420	-	9.76744	8.64e-05		
tead4_double_no_ervs_marg_seqs		chr11	60986393	60986409	+	13.1395	1.51e-05		
tead4_double_no_ervs_marg_seqs		chr11	60987094	60987110	+	10.5116	6.12e-05		
tead4_double_no_ervs_marg_seqs		chr11	61090415	61090431	-	9.83721	8.37e-05		
tead4_double_no_ervs_marg_seqs		chr11	61121054	61121070	-	11.907	3.02e-05		
tead4_double_no_ervs_marg_seqs		chr11	61229398	61229414	-	10.7674	5.41e-05		
tead4_double_no_ervs_marg_seqs		chr11	61229400	61229416	+	12.814	1.82e-05		
tead4_double_no_ervs_marg_seqs		chr11	61308246	61308262	+	10.8837	5.11e-05		
tead4_double_no_ervs_marg_seqs		chr11	61370438	61370454	+	9.7907	8.55e-05		
tead4_double_no_ervs_marg_seqs		chr11	61540414	61540430	-	11.907	3.02e-05		
tead4_double_no_ervs_marg_seqs		chr11	61616711	61616727	-	12.093	2.73e-05		
tead4_double_no_ervs_marg_seqs		chr11	61621059	61621075	+	10.3488	6.61e-05		
tead4_double_no_ervs_marg_seqs		chr11	61644738	61644754	-	12.6279	2.03e-05		
tead4_double_no_ervs_marg_seqs		chr11	61644740	61644756	+	13.2558	1.41e-05		
tead4_double_no_ervs_marg_seqs		chr11	61688256	61688272	+	10.3488	6.61e-05		
tead4_double_no_ervs_marg_seqs		chr11	61852276	61852292	+	15.2093	3.91e-06		
tead4_double_no_ervs_marg_seqs		chr11	61955693	61955709	-	11.6977	3.38e-05		
tead4_double_no_ervs_marg_seqs		chr11	61980927	61980943	+	9.83721	8.37e-05		
tead4_double_no_ervs_marg_seqs		chr11	61981689	61981705	-	9.69767	8.91e-05		
tead4_double_no_ervs_marg_seqs		chr11	62024103	62024119	+	12.2093	2.57e-05		
tead4_double_no_ervs_marg_seqs		chr11	62032637	62032653	+	9.51163	9.68e-05		
tead4_double_no_ervs_marg_seqs		chr11	62050630	62050646	-	13.7907	1.01e-05		
tead4_double_no_ervs_marg_seqs		chr11	62052373	62052389	+	10.1395	7.29e-05		
tead4_double_no_ervs_marg_seqs		chr11	62080158	62080174	-	9.86047	8.28e-05		
tead4_double_no_ervs_marg_seqs		chr11	62080265	62080281	-	11.093	4.61e-05		
tead4_double_no_ervs_marg_seqs		chr11	62122121	62122137	-	9.72093	8.82e-05		
tead4_double_no_ervs_marg_seqs		chr11	62155356	62155372	-	12.3953	2.31e-05		
tead4_double_no_ervs_marg_seqs		chr11	62167956	62167972	-	11.5581	3.63e-05		
tead4_double_no_ervs_marg_seqs		chr11	62186636	62186652	-	9.86047	8.28e-05		
tead4_double_no_ervs_marg_seqs		chr11	62231595	62231611	-	11.2791	4.19e-05		
tead4_double_no_ervs_marg_seqs		chr11	62231597	62231613	+	9.93023	8.03e-05		
tead4_double_no_ervs_marg_seqs		chr11	62343796	62343812	-	10.7674	5.41e-05		
tead4_double_no_ervs_marg_seqs		chr11	62343798	62343814	+	12.814	1.82e-05		
tead4_double_no_ervs_marg_seqs		chr11	62427833	62427849	+	13.9302	9.27e-06		
tead4_double_no_ervs_marg_seqs		chr11	62429325	62429341	+	9.74419	8.73e-05		
tead4_double_no_ervs_marg_seqs		chr11	62496710	62496726	-	10.5116	6.12e-05		
tead4_double_no_ervs_marg_seqs		chr11	62496888	62496904	+	17.3023	7.42e-07		
tead4_double_no_ervs_marg_seqs		chr11	62496908	62496924	-	13.4186	1.27e-05		
tead4_double_no_ervs_marg_seqs		chr11	62496934	62496950	+	10.4419	6.33e-05		
tead4_double_no_ervs_marg_seqs		chr11	62497135	62497151	-	11.9302	2.98e-05		
tead4_double_no_ervs_marg_seqs		chr11	62512458	62512474	+	10.5116	6.12e-05		
tead4_double_no_ervs_marg_seqs		chr11	62555274	62555290	+	10.5814	5.92e-05		
tead4_double_no_ervs_marg_seqs		chr11	62593838	62593854	+	10.5116	6.12e-05		
tead4_double_no_ervs_marg_seqs		chr11	62636615	62636631	+	16.8837	1.06e-06		
tead4_double_no_ervs_marg_seqs		chr11	62636622	62636638	-	11.6977	3.38e-05		
tead4_double_no_ervs_marg_seqs		chr11	62636624	62636640	+	15	4.53e-06		
tead4_double_no_ervs_marg_seqs		chr11	62670889	62670905	+	11.6279	3.5e-05		
tead4_double_no_ervs_marg_seqs		chr11	62671132	62671148	-	11.1395	4.5e-05		
tead4_double_no_ervs_marg_seqs		chr11	62676516	62676532	-	11.186	4.4e-05		
tead4_double_no_ervs_marg_seqs		chr11	62911462	62911478	-	12.7209	1.92e-05		
tead4_double_no_ervs_marg_seqs		chr11	62927772	62927788	+	11.5349	3.68e-05		
tead4_double_no_ervs_marg_seqs		chr11	62956753	62956769	-	12.093	2.73e-05		
tead4_double_no_ervs_marg_seqs		chr11	62956755	62956771	+	11.6744	3.42e-05		
tead4_double_no_ervs_marg_seqs		chr11	62957091	62957107	+	9.86047	8.28e-05		
tead4_double_no_ervs_marg_seqs		chr11	62957166	62957182	+	10.5116	6.12e-05		
tead4_double_no_ervs_marg_seqs		chr11	63047541	63047557	-	9.83721	8.37e-05		
tead4_double_no_ervs_marg_seqs		chr11	63048604	63048620	-	13.2791	1.39e-05		
tead4_double_no_ervs_marg_seqs		chr11	63054903	63054919	+	13.6744	1.09e-05		
tead4_double_no_ervs_marg_seqs		chr11	63115207	63115223	-	11.6977	3.38e-05		
tead4_double_no_ervs_marg_seqs		chr11	63115957	63115973	+	13.2791	1.39e-05		
tead4_double_no_ervs_marg_seqs		chr11	63116000	63116016	+	13.2791	1.39e-05		
tead4_double_no_ervs_marg_seqs		chr11	63116043	63116059	+	13.3488	1.33e-05		
tead4_double_no_ervs_marg_seqs		chr11	63124931	63124947	-	10.3953	6.47e-05		
tead4_double_no_ervs_marg_seqs		chr11	63143118	63143134	-	13.2558	1.41e-05		
tead4_double_no_ervs_marg_seqs		chr11	63152265	63152281	+	13.2558	1.41e-05		
tead4_double_no_ervs_marg_seqs		chr11	63152806	63152822	-	12.6279	2.03e-05		
tead4_double_no_ervs_marg_seqs		chr11	63165774	63165790	+	9.55814	9.49e-05		
tead4_double_no_ervs_marg_seqs		chr11	63169741	63169757	-	9.7907	8.55e-05		
tead4_double_no_ervs_marg_seqs		chr11	63169743	63169759	+	15.4186	3.36e-06		
tead4_double_no_ervs_marg_seqs		chr11	63280877	63280893	-	12.4419	2.26e-05		
tead4_double_no_ervs_marg_seqs		chr11	63330267	63330283	+	11.3721	4e-05		
tead4_double_no_ervs_marg_seqs		chr11	63378257	63378273	+	9.62791	9.2e-05		
tead4_double_no_ervs_marg_seqs		chr11	63534876	63534892	-	12.7442	1.9e-05		
tead4_double_no_ervs_marg_seqs		chr11	63544811	63544827	-	9.97674	7.86e-05		
tead4_double_no_ervs_marg_seqs		chr11	63601131	63601147	-	16.9767	9.83e-07		
tead4_double_no_ervs_marg_seqs		chr11	63601133	63601149	+	12.3023	2.44e-05		
tead4_double_no_ervs_marg_seqs		chr11	63601140	63601156	-	13.6744	1.09e-05		
tead4_double_no_ervs_marg_seqs		chr11	63601142	63601158	+	10.3953	6.47e-05		
tead4_double_no_ervs_marg_seqs		chr11	63634241	63634257	-	11.3256	4.09e-05		
tead4_double_no_ervs_marg_seqs		chr11	63634243	63634259	+	10.0698	7.53e-05		
tead4_double_no_ervs_marg_seqs		chr11	63921418	63921434	-	11.907	3.02e-05		
tead4_double_no_ervs_marg_seqs		chr11	63927332	63927348	+	11	4.82e-05		
tead4_double_no_ervs_marg_seqs		chr11	63947764	63947780	-	11.1395	4.5e-05		
tead4_double_no_ervs_marg_seqs		chr11	63952900	63952916	-	16.6279	1.32e-06		
tead4_double_no_ervs_marg_seqs		chr11	64001576	64001592	+	9.46512	9.88e-05		
tead4_double_no_ervs_marg_seqs		chr11	64027999	64028015	+	17.5581	5.89e-07		
tead4_double_no_ervs_marg_seqs		chr11	64123532	64123548	+	11.1628	4.45e-05		
tead4_double_no_ervs_marg_seqs		chr11	64123597	64123613	+	13.186	1.47e-05		
tead4_double_no_ervs_marg_seqs		chr11	64237652	64237668	+	12.1395	2.67e-05		
tead4_double_no_ervs_marg_seqs		chr11	64465717	64465733	+	11.3023	4.14e-05		
tead4_double_no_ervs_marg_seqs		chr11	65140678	65140694	-	9.5814	9.39e-05		
tead4_double_no_ervs_marg_seqs		chr11	65366035	65366051	+	19.0233	1.38e-07		
tead4_double_no_ervs_marg_seqs		chr11	65701665	65701681	-	11.0465	4.71e-05		
tead4_double_no_ervs_marg_seqs		chr11	65788997	65789013	+	10.5814	5.92e-05		
tead4_double_no_ervs_marg_seqs		chr11	65795457	65795473	-	13.9535	9.14e-06		
tead4_double_no_ervs_marg_seqs		chr11	65813527	65813543	+	10.6512	5.72e-05		
tead4_double_no_ervs_marg_seqs		chr11	66114977	66114993	+	11.5814	3.59e-05		
tead4_double_no_ervs_marg_seqs		chr11	66558025	66558041	-	9.62791	9.2e-05		
tead4_double_no_ervs_marg_seqs		chr11	66731303	66731319	+	12.5581	2.11e-05		
tead4_double_no_ervs_marg_seqs		chr11	66790936	66790952	+	10.7907	5.35e-05		
tead4_double_no_ervs_marg_seqs		chr11	66858108	66858124	+	10.8837	5.11e-05		
tead4_double_no_ervs_marg_seqs		chr11	66920968	66920984	-	13.2326	1.43e-05		
tead4_double_no_ervs_marg_seqs		chr11	66985183	66985199	-	9.44186	9.99e-05		
tead4_double_no_ervs_marg_seqs		chr11	67000191	67000207	+	11.907	3.02e-05		
tead4_double_no_ervs_marg_seqs		chr11	67053651	67053667	-	10.093	7.45e-05		
tead4_double_no_ervs_marg_seqs		chr11	67102025	67102041	+	14.8605	4.99e-06		
tead4_double_no_ervs_marg_seqs		chr11	67376856	67376872	-	9.55814	9.49e-05		
tead4_double_no_ervs_marg_seqs		chr11	67420088	67420104	+	12.8837	1.75e-05		
tead4_double_no_ervs_marg_seqs		chr11	67428786	67428802	+	12.3023	2.44e-05		
tead4_double_no_ervs_marg_seqs		chr11	67469426	67469442	-	12.2093	2.57e-05		
tead4_double_no_ervs_marg_seqs		chr11	67469428	67469444	+	13.8605	9.69e-06		
tead4_double_no_ervs_marg_seqs		chr11	67676688	67676704	+	11.6279	3.5e-05		
tead4_double_no_ervs_marg_seqs		chr11	67722263	67722279	-	11.4884	3.77e-05		
tead4_double_no_ervs_marg_seqs		chr11	67729451	67729467	+	13.814	9.98e-06		
tead4_double_no_ervs_marg_seqs		chr11	67767243	67767259	+	11.4884	3.77e-05		
tead4_double_no_ervs_marg_seqs		chr11	67767275	67767291	+	10.8837	5.11e-05		
tead4_double_no_ervs_marg_seqs		chr11	67852902	67852918	+	11.5116	3.72e-05		
tead4_double_no_ervs_marg_seqs		chr11	67862393	67862409	+	11.5581	3.63e-05		
tead4_double_no_ervs_marg_seqs		chr11	68084178	68084194	+	10.5814	5.92e-05		
tead4_double_no_ervs_marg_seqs		chr11	68143314	68143330	+	11	4.82e-05		
tead4_double_no_ervs_marg_seqs		chr11	68307476	68307492	+	9.93023	8.03e-05		
tead4_double_no_ervs_marg_seqs		chr11	68333279	68333295	-	11.1395	4.5e-05		
tead4_double_no_ervs_marg_seqs		chr11	68591881	68591897	-	10.4186	6.4e-05		
tead4_double_no_ervs_marg_seqs		chr11	68594011	68594027	+	13.6512	1.1e-05		
tead4_double_no_ervs_marg_seqs		chr11	68675216	68675232	-	10.7442	5.47e-05		
tead4_double_no_ervs_marg_seqs		chr11	68875535	68875551	+	10.0465	7.61e-05		
tead4_double_no_ervs_marg_seqs		chr11	68898041	68898057	+	10.6512	5.72e-05		
tead4_double_no_ervs_marg_seqs		chr11	68968384	68968400	+	12.0233	2.84e-05		
tead4_double_no_ervs_marg_seqs		chr11	69060745	69060761	-	10.2093	7.06e-05		
tead4_double_no_ervs_marg_seqs		chr11	69074230	69074246	+	9.5814	9.39e-05		
tead4_double_no_ervs_marg_seqs		chr11	69076767	69076783	+	11.6279	3.5e-05		
