motif_id	motif_alt_id	sequence_name	start	stop	strand	score	p-value	q-value	matched_sequence
tead4_no_ervs_marg_seqs		chr7	128225856	128225864	+	11.0364	8.92e-05		
tead4_no_ervs_marg_seqs		chr7	128239085	128239093	+	11.0364	8.92e-05		
tead4_no_ervs_marg_seqs		chr7	128239276	128239284	-	11.0364	8.92e-05		
tead4_no_ervs_marg_seqs		chr7	128349563	128349571	-	12.5273	7.34e-06		
tead4_no_ervs_marg_seqs		chr7	128356946	128356954	-	12.4545	1.47e-05		
tead4_no_ervs_marg_seqs		chr7	128463702	128463710	+	11.1273	6.24e-05		
tead4_no_ervs_marg_seqs		chr7	128539015	128539023	+	12.5273	7.34e-06		
tead4_no_ervs_marg_seqs		chr7	129495990	129495998	+	11.5455	4.14e-05		
tead4_no_ervs_marg_seqs		chr7	129592573	129592581	-	11.0545	7.13e-05		
tead4_no_ervs_marg_seqs		chr7	129664949	129664957	+	11.1273	6.24e-05		
tead4_no_ervs_marg_seqs		chr7	129678882	129678890	+	11.1273	6.24e-05		
tead4_no_ervs_marg_seqs		chr7	129819276	129819284	-	12.5273	7.34e-06		
tead4_no_ervs_marg_seqs		chr7	129934911	129934919	+	11.5455	4.14e-05		
tead4_no_ervs_marg_seqs		chr7	130182822	130182830	+	11.0364	8.92e-05		
tead4_no_ervs_marg_seqs		chr7	130237681	130237689	-	12.5273	7.34e-06		
tead4_no_ervs_marg_seqs		chr7	130238247	130238255	+	12.4545	1.47e-05		
tead4_no_ervs_marg_seqs		chr7	130256142	130256150	-	11.0364	8.92e-05		
tead4_no_ervs_marg_seqs		chr7	130273647	130273655	-	12.5273	7.34e-06		
tead4_no_ervs_marg_seqs		chr7	130274003	130274011	-	12.5273	7.34e-06		
tead4_no_ervs_marg_seqs		chr7	130289306	130289314	+	12.5273	7.34e-06		
tead4_no_ervs_marg_seqs		chr7	130308593	130308601	+	12.5273	7.34e-06		
tead4_no_ervs_marg_seqs		chr7	130310179	130310187	+	12.5273	7.34e-06		
tead4_no_ervs_marg_seqs		chr7	130455920	130455928	+	11.0364	8.92e-05		
tead4_no_ervs_marg_seqs		chr7	130492992	130493000	+	11.5455	4.14e-05		
tead4_no_ervs_marg_seqs		chr7	130520877	130520885	+	11.0364	8.92e-05		
tead4_no_ervs_marg_seqs		chr7	130542452	130542460	+	11.0364	8.92e-05		
tead4_no_ervs_marg_seqs		chr7	130693206	130693214	-	11.0364	8.92e-05		
tead4_no_ervs_marg_seqs		chr7	130722147	130722155	-	11.0545	7.13e-05		
tead4_no_ervs_marg_seqs		chr7	130742557	130742565	-	11.5455	4.14e-05		
tead4_no_ervs_marg_seqs		chr7	130778892	130778900	-	11.5455	4.14e-05		
tead4_no_ervs_marg_seqs		chr7	130789816	130789824	-	11.0545	7.13e-05		
tead4_no_ervs_marg_seqs		chr7	130801493	130801501	-	11.0364	8.92e-05		
tead4_no_ervs_marg_seqs		chr7	130829394	130829402	-	11.1818	5.35e-05		
tead4_no_ervs_marg_seqs		chr7	130946509	130946517	-	12.5273	7.34e-06		
tead4_no_ervs_marg_seqs		chr7	130961683	130961691	-	12.4545	1.47e-05		
tead4_no_ervs_marg_seqs		chr7	130961843	130961851	+	11.1273	6.24e-05		
tead4_no_ervs_marg_seqs		chr7	130982582	130982590	+	12.5273	7.34e-06		
tead4_no_ervs_marg_seqs		chr7	130982588	130982596	-	12.4545	1.47e-05		
tead4_no_ervs_marg_seqs		chr7	130982923	130982931	+	11.6182	3.41e-05		
tead4_no_ervs_marg_seqs		chr7	131025141	131025149	-	12.4545	1.47e-05		
tead4_no_ervs_marg_seqs		chr7	131556203	131556211	+	11.5455	4.14e-05		
tead4_no_ervs_marg_seqs		chr7	131667371	131667379	-	12.5273	7.34e-06		
tead4_no_ervs_marg_seqs		chr7	131900536	131900544	+	11.0364	8.92e-05		
tead4_no_ervs_marg_seqs		chr7	132592401	132592409	+	11.0545	7.13e-05		
tead4_no_ervs_marg_seqs		chr7	132714693	132714701	-	11.0545	7.13e-05		
tead4_no_ervs_marg_seqs		chr7	132714795	132714803	-	12.4545	1.47e-05		
tead4_no_ervs_marg_seqs		chr7	132736240	132736248	-	11.5455	4.14e-05		
tead4_no_ervs_marg_seqs		chr7	132814321	132814329	-	12.4545	1.47e-05		
tead4_no_ervs_marg_seqs		chr7	132815213	132815221	+	11.0364	8.92e-05		
tead4_no_ervs_marg_seqs		chr7	132972329	132972337	-	11.0364	8.92e-05		
tead4_no_ervs_marg_seqs		chr7	132972340	132972348	-	11.5455	4.14e-05		
tead4_no_ervs_marg_seqs		chr7	132972628	132972636	+	11.6182	3.41e-05		
tead4_no_ervs_marg_seqs		chr7	133041261	133041269	+	12.5273	7.34e-06		
tead4_no_ervs_marg_seqs		chr7	133041475	133041483	-	11.1273	6.24e-05		
tead4_no_ervs_marg_seqs		chr7	133118070	133118078	+	11.3636	4.74e-05		
tead4_no_ervs_marg_seqs		chr7	133511764	133511772	-	11.1818	5.35e-05		
tead4_no_ervs_marg_seqs		chr7	133519425	133519433	-	11.0364	8.92e-05		
tead4_no_ervs_marg_seqs		chr7	133519773	133519781	-	11.1818	5.35e-05		
tead4_no_ervs_marg_seqs		chr7	133623376	133623384	-	11.0364	8.92e-05		
tead4_no_ervs_marg_seqs		chr7	133726655	133726663	-	11.6182	3.41e-05		
tead4_no_ervs_marg_seqs		chr7	133726965	133726973	-	12.0909	2.67e-05		
tead4_no_ervs_marg_seqs		chr7	133910878	133910886	-	11.0364	8.92e-05		
tead4_no_ervs_marg_seqs		chr7	134091362	134091370	-	12.4545	1.47e-05		
tead4_no_ervs_marg_seqs		chr7	134091468	134091476	+	12.5273	7.34e-06		
tead4_no_ervs_marg_seqs		chr7	134254014	134254022	+	12.5273	7.34e-06		
tead4_no_ervs_marg_seqs		chr7	134414321	134414329	-	12.4545	1.47e-05		
tead4_no_ervs_marg_seqs		chr7	134671470	134671478	+	12.5273	7.34e-06		
tead4_no_ervs_marg_seqs		chr7	134805817	134805825	-	11.5455	4.14e-05		
tead4_no_ervs_marg_seqs		chr7	134961829	134961837	+	11.1273	6.24e-05		
tead4_no_ervs_marg_seqs		chr7	135574602	135574610	+	12.4545	1.47e-05		
tead4_no_ervs_marg_seqs		chr7	135603106	135603114	-	11.1818	5.35e-05		
tead4_no_ervs_marg_seqs		chr7	135653808	135653816	-	12.4545	1.47e-05		
tead4_no_ervs_marg_seqs		chr7	135670146	135670154	-	11.0364	8.92e-05		
tead4_no_ervs_marg_seqs		chr7	135685947	135685955	-	11.5455	4.14e-05		
tead4_no_ervs_marg_seqs		chr7	135710934	135710942	-	11.5455	4.14e-05		
tead4_no_ervs_marg_seqs		chr7	135740752	135740760	+	12.5273	7.34e-06		
tead4_no_ervs_marg_seqs		chr7	137471074	137471082	+	11.1818	5.35e-05		
tead4_no_ervs_marg_seqs		chr7	137733358	137733366	-	11.6182	3.41e-05		
tead4_no_ervs_marg_seqs		chr7	137766049	137766057	+	12.5273	7.34e-06		
tead4_no_ervs_marg_seqs		chr7	137948586	137948594	-	11.0364	8.92e-05		
tead4_no_ervs_marg_seqs		chr7	138132598	138132606	+	11.0364	8.92e-05		
tead4_no_ervs_marg_seqs		chr7	139087241	139087249	-	11.0364	8.92e-05		
tead4_no_ervs_marg_seqs		chr7	139188795	139188803	-	12.4545	1.47e-05		
tead4_no_ervs_marg_seqs		chr7	139286106	139286114	+	11.6182	3.41e-05		
tead4_no_ervs_marg_seqs		chr7	139305439	139305447	-	11.0364	8.92e-05		
tead4_no_ervs_marg_seqs		chr7	139364934	139364942	-	11.1818	5.35e-05		
tead4_no_ervs_marg_seqs		chr7	139384040	139384048	-	11.6182	3.41e-05		
tead4_no_ervs_marg_seqs		chr7	139441519	139441527	-	11.0364	8.92e-05		
tead4_no_ervs_marg_seqs		chr7	139616335	139616343	-	11.6182	3.41e-05		
tead4_no_ervs_marg_seqs		chr7	139649039	139649047	+	11.5455	4.14e-05		
tead4_no_ervs_marg_seqs		chr7	139721810	139721818	-	11.5455	4.14e-05		
tead4_no_ervs_marg_seqs		chr7	139767409	139767417	+	12.2727	2.07e-05		
tead4_no_ervs_marg_seqs		chr7	139895438	139895446	-	12.5273	7.34e-06		
tead4_no_ervs_marg_seqs		chr7	139906393	139906401	-	12.5273	7.34e-06		
tead4_no_ervs_marg_seqs		chr7	139909046	139909054	+	12.5273	7.34e-06		
tead4_no_ervs_marg_seqs		chr7	140167227	140167235	+	11.6182	3.41e-05		
tead4_no_ervs_marg_seqs		chr7	140194101	140194109	+	12.5273	7.34e-06		
tead4_no_ervs_marg_seqs		chr7	140520375	140520383	+	11.5455	4.14e-05		
tead4_no_ervs_marg_seqs		chr7	140856383	140856391	-	12.0909	2.67e-05		
tead4_no_ervs_marg_seqs		chr7	140921151	140921159	-	11.0364	8.92e-05		
tead4_no_ervs_marg_seqs		chr7	141048640	141048648	+	12.4545	1.47e-05		
tead4_no_ervs_marg_seqs		chr7	141101027	141101035	+	11.0364	8.92e-05		
tead4_no_ervs_marg_seqs		chr7	141115436	141115444	+	11.6182	3.41e-05		
tead4_no_ervs_marg_seqs		chr7	141161227	141161235	-	11.0364	8.92e-05		
tead4_no_ervs_marg_seqs		chr7	141173394	141173402	+	11.6182	3.41e-05		
tead4_no_ervs_marg_seqs		chr7	141229542	141229550	+	11.5455	4.14e-05		
tead4_no_ervs_marg_seqs		chr7	141241485	141241493	+	11.0364	8.92e-05		
tead4_no_ervs_marg_seqs		chr7	141276344	141276352	+	11.0364	8.92e-05		
tead4_no_ervs_marg_seqs		chr7	141283733	141283741	+	11.1818	5.35e-05		
tead4_no_ervs_marg_seqs		chr7	141288100	141288108	-	11.0545	7.13e-05		
tead4_no_ervs_marg_seqs		chr7	141340229	141340237	-	11.0364	8.92e-05		
tead4_no_ervs_marg_seqs		chr7	141340730	141340738	+	12.2727	2.07e-05		
tead4_no_ervs_marg_seqs		chr7	141393630	141393638	-	11.0364	8.92e-05		
tead4_no_ervs_marg_seqs		chr7	141414654	141414662	-	11.0364	8.92e-05		
tead4_no_ervs_marg_seqs		chr7	141436898	141436906	+	11.0364	8.92e-05		
tead4_no_ervs_marg_seqs		chr7	141452441	141452449	+	11.6182	3.41e-05		
tead4_no_ervs_marg_seqs		chr7	141468954	141468962	-	12.4545	1.47e-05		
tead4_no_ervs_marg_seqs		chr7	141476641	141476649	+	12.4545	1.47e-05		
tead4_no_ervs_marg_seqs		chr7	141476647	141476655	-	11.0364	8.92e-05		
tead4_no_ervs_marg_seqs		chr7	141558797	141558805	-	12.0909	2.67e-05		
tead4_no_ervs_marg_seqs		chr7	141559120	141559128	-	11.0545	7.13e-05		
tead4_no_ervs_marg_seqs		chr7	141570955	141570963	-	11.0364	8.92e-05		
tead4_no_ervs_marg_seqs		chr7	141578412	141578420	+	11.6182	3.41e-05		
tead4_no_ervs_marg_seqs		chr7	141610496	141610504	-	11.0364	8.92e-05		
tead4_no_ervs_marg_seqs		chr7	141959851	141959859	-	12.4545	1.47e-05		
tead4_no_ervs_marg_seqs		chr7	141973846	141973854	+	11.0364	8.92e-05		
tead4_no_ervs_marg_seqs		chr7	142061474	142061482	-	11.6182	3.41e-05		
tead4_no_ervs_marg_seqs		chr7	142084722	142084730	+	11.5455	4.14e-05		
tead4_no_ervs_marg_seqs		chr7	142230600	142230608	+	11.0545	7.13e-05		
tead4_no_ervs_marg_seqs		chr7	142321910	142321918	+	11.5455	4.14e-05		
tead4_no_ervs_marg_seqs		chr7	142330786	142330794	+	12.4545	1.47e-05		
tead4_no_ervs_marg_seqs		chr7	142387661	142387669	+	12.5273	7.34e-06		
tead4_no_ervs_marg_seqs		chr7	142388396	142388404	+	11.0364	8.92e-05		
tead4_no_ervs_marg_seqs		chr7	142405119	142405127	+	11.0364	8.92e-05		
tead4_no_ervs_marg_seqs		chr7	142405131	142405139	+	11.0364	8.92e-05		
tead4_no_ervs_marg_seqs		chr7	142521067	142521075	-	11.0545	7.13e-05		
tead4_no_ervs_marg_seqs		chr7	142561206	142561214	-	11.3636	4.74e-05		
tead4_no_ervs_marg_seqs		chr7	142598249	142598257	+	11.0364	8.92e-05		
tead4_no_ervs_marg_seqs		chr7	142598277	142598285	+	12.5273	7.34e-06		
tead4_no_ervs_marg_seqs		chr7	142611199	142611207	-	11.0364	8.92e-05		
tead4_no_ervs_marg_seqs		chr7	142670259	142670267	-	12.5273	7.34e-06		
tead4_no_ervs_marg_seqs		chr7	142670870	142670878	+	12.5273	7.34e-06		
tead4_no_ervs_marg_seqs		chr7	142702370	142702378	+	11.5455	4.14e-05		
tead4_no_ervs_marg_seqs		chr7	142870233	142870241	-	12.4545	1.47e-05		
tead4_no_ervs_marg_seqs		chr7	142945555	142945563	-	11.5455	4.14e-05		
tead4_no_ervs_marg_seqs		chr7	143011720	143011728	+	11.0364	8.92e-05		
tead4_no_ervs_marg_seqs		chr7	143012006	143012014	-	12.5273	7.34e-06		
tead4_no_ervs_marg_seqs		chr7	143014376	143014384	+	12.4545	1.47e-05		
tead4_no_ervs_marg_seqs		chr7	143014394	143014402	+	11.0364	8.92e-05		
tead4_no_ervs_marg_seqs		chr7	143016851	143016859	+	11.1818	5.35e-05		
tead4_no_ervs_marg_seqs		chr7	143129892	143129900	+	12.4545	1.47e-05		
tead4_no_ervs_marg_seqs		chr7	143154020	143154028	+	12.5273	7.34e-06		
tead4_no_ervs_marg_seqs		chr7	143170277	143170285	+	11.1818	5.35e-05		
tead4_no_ervs_marg_seqs		chr7	143181149	143181157	-	11.0364	8.92e-05		
tead4_no_ervs_marg_seqs		chr7	143187094	143187102	-	11.5455	4.14e-05		
tead4_no_ervs_marg_seqs		chr7	143255517	143255525	+	11.5455	4.14e-05		
tead4_no_ervs_marg_seqs		chr7	143297406	143297414	-	11.1818	5.35e-05		
tead4_no_ervs_marg_seqs		chr7	143303426	143303434	-	11.6182	3.41e-05		
tead4_no_ervs_marg_seqs		chr7	143311463	143311471	+	12.5273	7.34e-06		
tead4_no_ervs_marg_seqs		chr7	143336234	143336242	+	12.5273	7.34e-06		
tead4_no_ervs_marg_seqs		chr7	143350747	143350755	-	11.0364	8.92e-05		
tead4_no_ervs_marg_seqs		chr7	143502825	143502833	-	11.5455	4.14e-05		
tead4_no_ervs_marg_seqs		chr7	143595208	143595216	-	11.5455	4.14e-05		
tead4_no_ervs_marg_seqs		chr7	143637234	143637242	+	11.0364	8.92e-05		
tead4_no_ervs_marg_seqs		chr7	143667422	143667430	+	11.0364	8.92e-05		
tead4_no_ervs_marg_seqs		chr7	143691380	143691388	+	11.6182	3.41e-05		
tead4_no_ervs_marg_seqs		chr7	143976044	143976052	-	11.5455	4.14e-05		
tead4_no_ervs_marg_seqs		chr7	144044347	144044355	-	11.6182	3.41e-05		
tead4_no_ervs_marg_seqs		chr7	144438847	144438855	-	12.4545	1.47e-05		
tead4_no_ervs_marg_seqs		chr7	144488733	144488741	-	11.0545	7.13e-05		
tead4_no_ervs_marg_seqs		chr7	144748081	144748089	-	12.5273	7.34e-06		
tead4_no_ervs_marg_seqs		chr7	144748245	144748253	+	11.6182	3.41e-05		
tead4_no_ervs_marg_seqs		chr7	144844800	144844808	+	11.0364	8.92e-05		
tead4_no_ervs_marg_seqs		chr7	144889362	144889370	-	11.1818	5.35e-05		
tead4_no_ervs_marg_seqs		chr7	144943673	144943681	-	12.5273	7.34e-06		
tead4_no_ervs_marg_seqs		chr7	145072210	145072218	-	12.5273	7.34e-06		
tead4_no_ervs_marg_seqs		chr7	145091581	145091589	+	12.4545	1.47e-05		
tead4_no_ervs_marg_seqs		chr7	145100823	145100831	+	12.5273	7.34e-06		
tead4_no_ervs_marg_seqs		chr7	145108199	145108207	+	11.0364	8.92e-05		
tead4_no_ervs_marg_seqs		chr7	145120926	145120934	+	11.1273	6.24e-05		
tead4_no_ervs_marg_seqs		chr7	145222397	145222405	-	12.4545	1.47e-05		
tead4_no_ervs_marg_seqs		chr7	145284164	145284172	-	11.0545	7.13e-05		
tead4_no_ervs_marg_seqs		chr7	145290023	145290031	+	11.5455	4.14e-05		
tead4_no_ervs_marg_seqs		chr7	145296197	145296205	+	11.5455	4.14e-05		
tead4_no_ervs_marg_seqs		chr7	145313462	145313470	+	12.4545	1.47e-05		
tead4_no_ervs_marg_seqs		chr7	145313544	145313552	+	12.4545	1.47e-05		
tead4_no_ervs_marg_seqs		chr7	145313628	145313636	+	12.4545	1.47e-05		
tead4_no_ervs_marg_seqs		chr7	145330264	145330272	+	12.4545	1.47e-05		
tead4_no_ervs_marg_seqs		chr7	145332886	145332894	+	11.0364	8.92e-05		
tead4_no_ervs_marg_seqs		chr8	3215986	3215994	-	11.0364	8.92e-05		
tead4_no_ervs_marg_seqs		chr8	3237840	3237848	+	12.4545	1.47e-05		
tead4_no_ervs_marg_seqs		chr8	3331573	3331581	+	12.5273	7.34e-06		
tead4_no_ervs_marg_seqs		chr8	3337934	3337942	+	12.2727	2.07e-05		
tead4_no_ervs_marg_seqs		chr8	3409120	3409128	-	11.1818	5.35e-05		
tead4_no_ervs_marg_seqs		chr8	3420404	3420412	+	11.0545	7.13e-05		
tead4_no_ervs_marg_seqs		chr8	3426345	3426353	-	11.1818	5.35e-05		
tead4_no_ervs_marg_seqs		chr8	3461462	3461470	+	11.0545	7.13e-05		
tead4_no_ervs_marg_seqs		chr8	3494247	3494255	+	11.5455	4.14e-05		
tead4_no_ervs_marg_seqs		chr8	3582835	3582843	+	11.5455	4.14e-05		
tead4_no_ervs_marg_seqs		chr8	3647612	3647620	-	12.5273	7.34e-06		
tead4_no_ervs_marg_seqs		chr8	3672315	3672323	+	11.3636	4.74e-05		
tead4_no_ervs_marg_seqs		chr8	3780377	3780385	-	11.0364	8.92e-05		
tead4_no_ervs_marg_seqs		chr8	3863103	3863111	+	11.5455	4.14e-05		
tead4_no_ervs_marg_seqs		chr8	4061272	4061280	-	11.1273	6.24e-05		
tead4_no_ervs_marg_seqs		chr8	4140600	4140608	-	11.0364	8.92e-05		
tead4_no_ervs_marg_seqs		chr8	4193563	4193571	+	11.1818	5.35e-05		
tead4_no_ervs_marg_seqs		chr8	4262680	4262688	+	12.4545	1.47e-05		
tead4_no_ervs_marg_seqs		chr8	4314112	4314120	-	11.1818	5.35e-05		
tead4_no_ervs_marg_seqs		chr8	4493641	4493649	+	11.5455	4.14e-05		
tead4_no_ervs_marg_seqs		chr8	4493893	4493901	-	12.4545	1.47e-05		
tead4_no_ervs_marg_seqs		chr8	4496942	4496950	-	11.0364	8.92e-05		
tead4_no_ervs_marg_seqs		chr8	4507498	4507506	+	12.5273	7.34e-06		
tead4_no_ervs_marg_seqs		chr8	4587020	4587028	+	11.0545	7.13e-05		
tead4_no_ervs_marg_seqs		chr8	4587197	4587205	-	11.0364	8.92e-05		
tead4_no_ervs_marg_seqs		chr8	4779717	4779725	-	11.1273	6.24e-05		
tead4_no_ervs_marg_seqs		chr8	5037692	5037700	-	11.5455	4.14e-05		
tead4_no_ervs_marg_seqs		chr8	6814176	6814184	-	12.5273	7.34e-06		
tead4_no_ervs_marg_seqs		chr8	8184140	8184148	+	12.0909	2.67e-05		
tead4_no_ervs_marg_seqs		chr8	8237404	8237412	+	11.0364	8.92e-05		
tead4_no_ervs_marg_seqs		chr8	8245577	8245585	+	11.1273	6.24e-05		
tead4_no_ervs_marg_seqs		chr8	8286273	8286281	-	11.0364	8.92e-05		
tead4_no_ervs_marg_seqs		chr8	8404240	8404248	+	12.5273	7.34e-06		
tead4_no_ervs_marg_seqs		chr8	8510207	8510215	-	12.5273	7.34e-06		
tead4_no_ervs_marg_seqs		chr8	8553100	8553108	-	11.0545	7.13e-05		
tead4_no_ervs_marg_seqs		chr8	8557230	8557238	+	11.5455	4.14e-05		
tead4_no_ervs_marg_seqs		chr8	8613212	8613220	+	12.5273	7.34e-06		
tead4_no_ervs_marg_seqs		chr8	8617494	8617502	-	11.6182	3.41e-05		
tead4_no_ervs_marg_seqs		chr8	8661341	8661349	+	12.0909	2.67e-05		
tead4_no_ervs_marg_seqs		chr8	8683654	8683662	+	11.0364	8.92e-05		
tead4_no_ervs_marg_seqs		chr8	8700838	8700846	-	11.6182	3.41e-05		
tead4_no_ervs_marg_seqs		chr8	8700876	8700884	+	11.0364	8.92e-05		
tead4_no_ervs_marg_seqs		chr8	8701053	8701061	-	11.0364	8.92e-05		
tead4_no_ervs_marg_seqs		chr8	8774968	8774976	-	12.5273	7.34e-06		
tead4_no_ervs_marg_seqs		chr8	8861714	8861722	-	12.4545	1.47e-05		
tead4_no_ervs_marg_seqs		chr8	8861742	8861750	-	12.4545	1.47e-05		
tead4_no_ervs_marg_seqs		chr8	8977742	8977750	-	11.5455	4.14e-05		
tead4_no_ervs_marg_seqs		chr8	9072487	9072495	+	11.6182	3.41e-05		
tead4_no_ervs_marg_seqs		chr8	9141167	9141175	+	12.0909	2.67e-05		
tead4_no_ervs_marg_seqs		chr8	9204809	9204817	-	11.0364	8.92e-05		
tead4_no_ervs_marg_seqs		chr8	10404704	10404712	-	11.5455	4.14e-05		
tead4_no_ervs_marg_seqs		chr8	10423683	10423691	+	11.0364	8.92e-05		
tead4_no_ervs_marg_seqs		chr8	10574070	10574078	+	11.0364	8.92e-05		
tead4_no_ervs_marg_seqs		chr8	10654324	10654332	+	12.5273	7.34e-06		
tead4_no_ervs_marg_seqs		chr8	10684553	10684561	-	11.0364	8.92e-05		
tead4_no_ervs_marg_seqs		chr8	10761878	10761886	-	11.6182	3.41e-05		
tead4_no_ervs_marg_seqs		chr8	10856864	10856872	+	12.4545	1.47e-05		
tead4_no_ervs_marg_seqs		chr8	10925094	10925102	-	12.4545	1.47e-05		
tead4_no_ervs_marg_seqs		chr8	10972108	10972116	-	12.4545	1.47e-05		
tead4_no_ervs_marg_seqs		chr8	10974608	10974616	-	12.0909	2.67e-05		
tead4_no_ervs_marg_seqs		chr8	10974894	10974902	-	11.5455	4.14e-05		
tead4_no_ervs_marg_seqs		chr8	11044923	11044931	+	11.5455	4.14e-05		
tead4_no_ervs_marg_seqs		chr8	11178534	11178542	+	12.4545	1.47e-05		
tead4_no_ervs_marg_seqs		chr8	11178588	11178596	+	11.5455	4.14e-05		
tead4_no_ervs_marg_seqs		chr8	11224360	11224368	+	11.0364	8.92e-05		
tead4_no_ervs_marg_seqs		chr8	11224939	11224947	+	12.5273	7.34e-06		
tead4_no_ervs_marg_seqs		chr8	11225288	11225296	+	11.1818	5.35e-05		
tead4_no_ervs_marg_seqs		chr8	11258783	11258791	+	11.0364	8.92e-05		
tead4_no_ervs_marg_seqs		chr8	11259474	11259482	-	11.1818	5.35e-05		
tead4_no_ervs_marg_seqs		chr8	11260646	11260654	-	11.0364	8.92e-05		
tead4_no_ervs_marg_seqs		chr8	11279475	11279483	-	11.0364	8.92e-05		
tead4_no_ervs_marg_seqs		chr8	11294873	11294881	+	11.1818	5.35e-05		
tead4_no_ervs_marg_seqs		chr8	11309513	11309521	-	11.6182	3.41e-05		
tead4_no_ervs_marg_seqs		chr8	11347306	11347314	-	11.1273	6.24e-05		
tead4_no_ervs_marg_seqs		chr8	11393037	11393045	-	12.4545	1.47e-05		
tead4_no_ervs_marg_seqs		chr8	11393292	11393300	+	12.5273	7.34e-06		
tead4_no_ervs_marg_seqs		chr8	11445683	11445691	+	12.4545	1.47e-05		
tead4_no_ervs_marg_seqs		chr8	11476920	11476928	+	12.2727	2.07e-05		
tead4_no_ervs_marg_seqs		chr8	11513889	11513897	-	12.4545	1.47e-05		
tead4_no_ervs_marg_seqs		chr8	11556056	11556064	-	11.1818	5.35e-05		
tead4_no_ervs_marg_seqs		chr8	11656828	11656836	-	11.1273	6.24e-05		
tead4_no_ervs_marg_seqs		chr8	11678743	11678751	-	11.6182	3.41e-05		
tead4_no_ervs_marg_seqs		chr8	11719053	11719061	+	12.5273	7.34e-06		
tead4_no_ervs_marg_seqs		chr8	11744968	11744976	+	12.5273	7.34e-06		
tead4_no_ervs_marg_seqs		chr8	11771329	11771337	+	11.5455	4.14e-05		
tead4_no_ervs_marg_seqs		chr8	11987553	11987561	+	11.3636	4.74e-05		
tead4_no_ervs_marg_seqs		chr8	11989620	11989628	+	12.5273	7.34e-06		
tead4_no_ervs_marg_seqs		chr8	12063714	12063722	+	11.6182	3.41e-05		
tead4_no_ervs_marg_seqs		chr8	12128594	12128602	-	12.4545	1.47e-05		
tead4_no_ervs_marg_seqs		chr8	12138016	12138024	+	12.4545	1.47e-05		
tead4_no_ervs_marg_seqs		chr8	12430316	12430324	+	12.4545	1.47e-05		
tead4_no_ervs_marg_seqs		chr8	12443287	12443295	+	11.1273	6.24e-05		
tead4_no_ervs_marg_seqs		chr8	12573324	12573332	-	12.4545	1.47e-05		
tead4_no_ervs_marg_seqs		chr8	12672834	12672842	-	11.0364	8.92e-05		
tead4_no_ervs_marg_seqs		chr8	12753260	12753268	+	12.5273	7.34e-06		
tead4_no_ervs_marg_seqs		chr8	12802194	12802202	-	12.5273	7.34e-06		
tead4_no_ervs_marg_seqs		chr8	12802650	12802658	-	12.4545	1.47e-05		
tead4_no_ervs_marg_seqs		chr8	12874199	12874207	+	11.6182	3.41e-05		
tead4_no_ervs_marg_seqs		chr8	12879405	12879413	-	12.5273	7.34e-06		
tead4_no_ervs_marg_seqs		chr8	13132986	13132994	+	12.0909	2.67e-05		
tead4_no_ervs_marg_seqs		chr8	13201257	13201265	-	11.5455	4.14e-05		
tead4_no_ervs_marg_seqs		chr8	13262889	13262897	+	11.1273	6.24e-05		
tead4_no_ervs_marg_seqs		chr8	13333087	13333095	-	12.5273	7.34e-06		
tead4_no_ervs_marg_seqs		chr8	13406572	13406580	-	11.0364	8.92e-05		
tead4_no_ervs_marg_seqs		chr8	13411979	13411987	+	12.5273	7.34e-06		
tead4_no_ervs_marg_seqs		chr8	13603484	13603492	-	12.4545	1.47e-05		
tead4_no_ervs_marg_seqs		chr8	13677728	13677736	+	11.0364	8.92e-05		
tead4_no_ervs_marg_seqs		chr8	13678146	13678154	+	12.5273	7.34e-06		
tead4_no_ervs_marg_seqs		chr8	13727903	13727911	-	12.5273	7.34e-06		
tead4_no_ervs_marg_seqs		chr8	13898190	13898198	-	11.3636	4.74e-05		
tead4_no_ervs_marg_seqs		chr8	13973923	13973931	+	11.1273	6.24e-05		
tead4_no_ervs_marg_seqs		chr8	14015283	14015291	-	11.5455	4.14e-05		
tead4_no_ervs_marg_seqs		chr8	14097171	14097179	-	12.0909	2.67e-05		
tead4_no_ervs_marg_seqs		chr8	14193344	14193352	-	11.0364	8.92e-05		
tead4_no_ervs_marg_seqs		chr8	14193604	14193612	-	11.0364	8.92e-05		
tead4_no_ervs_marg_seqs		chr8	14282663	14282671	+	11.0545	7.13e-05		
tead4_no_ervs_marg_seqs		chr8	14286596	14286604	-	11.5455	4.14e-05		
tead4_no_ervs_marg_seqs		chr8	14296713	14296721	-	11.5455	4.14e-05		
tead4_no_ervs_marg_seqs		chr8	14297394	14297402	+	11.0364	8.92e-05		
tead4_no_ervs_marg_seqs		chr8	14331644	14331652	-	11.1273	6.24e-05		
tead4_no_ervs_marg_seqs		chr8	14340731	14340739	-	12.4545	1.47e-05		
tead4_no_ervs_marg_seqs		chr8	14366577	14366585	-	11.0545	7.13e-05		
tead4_no_ervs_marg_seqs		chr8	14481406	14481414	+	12.5273	7.34e-06		
tead4_no_ervs_marg_seqs		chr8	14498036	14498044	-	11.0364	8.92e-05		
tead4_no_ervs_marg_seqs		chr8	14600095	14600103	+	11.1818	5.35e-05		
tead4_no_ervs_marg_seqs		chr8	14889192	14889200	+	11.0364	8.92e-05		
tead4_no_ervs_marg_seqs		chr8	14911546	14911554	-	12.4545	1.47e-05		
tead4_no_ervs_marg_seqs		chr8	14992430	14992438	-	12.4545	1.47e-05		
